expid,peakid,myear,mseason,sex,status,citizen_clean,occupation_raw_clean,age_raw
EVER95109,EVER,1955,Spring,M,H-A Worker,Nepal,unknown,-4.0
EVER95109,EVER,1955,Spring,M,H-A Worker,Nepal,unknown,3.0
EVER95109,EVER,1955,Spring,M,H-A Worker,Nepal,unknown,-10.0
EVER95109,EVER,1955,Spring,M,H-A Worker,Nepal,unknown,-15.0
EVER95109,EVER,1955,Spring,M,H-A Worker,Nepal,unknown,-5.0
EVER95111,EVER,1955,Spring,M,H-A Worker,Nepal,unknown,-13.0
EVER95112,EVER,1955,Spring,M,H-A Worker,Nepal,unknown,-12.0
EVER95112,EVER,1955,Spring,M,H-A Worker,Nepal,unknown,-15.0
EVER95203,EVER,1955,Summer,M,H-A Worker,Nepal,unknown,-4.0
EVER96103,EVER,1955,Spring,M,H-A Worker,Nepal,unknown,-10.0
EVER97103,EVER,1955,Spring,M,H-A Worker,Nepal,unknown,-9.0
EVER97109,EVER,1955,Spring,M,H-A Worker,Nepal,unknown,-6.0
EVER97109,EVER,1955,Spring,M,H-A Worker,Nepal,unknown,-21.0
EVER97110,EVER,1955,Spring,M,Leader,New Zealand,alpine guide,3.0
EVER97110,EVER,1955,Spring,M,Deputy Leader,New Zealand,alpine guide,-4.0
EVER97110,EVER,1955,Spring,M,Climber,UK,farmer,-9.0
EVER97110,EVER,1955,Spring,M,Climber,Belgium,professor of french,2.0
EVER97110,EVER,1955,Spring,F,Climber,Netherlands,sports shop executive,-3.0
EVER97110,EVER,1955,Spring,M,Film Team,Japan,television cameraman,-13.0
EVER97110,EVER,1955,Spring,M,Climber,USA,dentist,8.0
EVER97110,EVER,1955,Spring,M,Climber,Japan,television cameraman,7.0
EVER97110,EVER,1955,Spring,M,Climber,USA,physician,-2.0
EVER97110,EVER,1955,Spring,F,Climber,Japan,student,-20.0
EVER97110,EVER,1955,Spring,M,Climber,Japan,student of international relations,-18.0
EVER97110,EVER,1955,Spring,M,Climber,Japan,advertising manager,4.0
EVER97110,EVER,1955,Spring,M,Exp Doctor,New Zealand,physician,8.0
EVER97110,EVER,1955,Spring,M,Climber,Canada,alpine guide,-6.0
EVER97110,EVER,1955,Spring,M,Film Team,Japan,television director,-8.0
EVER97110,EVER,1955,Spring,M,Climber,Japan,student,-20.0
EVER97110,EVER,1955,Spring,F,Climber,Japan,student,-12.0
EVER97110,EVER,1955,Spring,M,H-A Worker,Nepal,unknown,-16.0
EVER97302,EVER,1955,Autumn,M,H-A Worker,Nepal,unknown,-13.0
EVER98103,EVER,1955,Spring,M,H-A Worker,Nepal,unknown,-4.0
EVER98103,EVER,1955,Spring,M,H-A Worker,Nepal,unknown,-16.0
EVER98108,EVER,1955,Spring,M,H-A Worker,Nepal,unknown,-10.0
EVER98112,EVER,1955,Spring,M,H-A Worker,Nepal,unknown,-5.0
EVER98114,EVER,1955,Spring,M,H-A Worker,Nepal,unknown,2.0
EVER98123,EVER,1955,Spring,M,H-A Worker,Nepal,unknown,-8.0
EVER98124,EVER,1955,Spring,M,H-A Worker,Nepal,unknown,-13.0
EVER98126,EVER,1955,Spring,M,H-A Worker,Nepal,unknown,-18.0
EVER98303,EVER,1955,Autumn,M,H-A Worker,Nepal,unknown,3.0
EVER99111,EVER,1955,Spring,M,H-A Worker,Nepal,unknown,-11.0
EVER99111,EVER,1955,Spring,M,H-A Worker,Nepal,unknown,-4.0
EVER99114,EVER,1955,Spring,M,Climber,Argentina,photographer alpinist,-7.0
EVER99131,EVER,1955,Spring,M,H-A Worker,Nepal,unknown,-10.0
EVER99131,EVER,1955,Spring,M,H-A Worker,Nepal,unknown,-19.0
EVER00143,EVER,1956,Spring,M,H-A Worker,Nepal,unknown,8.0
EVER78101,EVER,1956,Spring,M,Deputy Leader,China,alpinist,3.0
EVER88101,EVER,1956,Spring,M,Dep Climbing Ldr (S),Nepal,alpine guide,1.0
EVER90103,EVER,1956,Spring,M,Climber,China,unknown,-4.0
EVER93102,EVER,1956,Spring,M,H-A Assistant,China,unknown,-9.0
EVER97112,EVER,1956,Spring,M,H-A Assistant,China,unknown,-9.0
EVER94103,EVER,1957,Spring,M,H-A Worker,Nepal,unknown,-14.0
EVER96201,EVER,1958,Summer,M,H-A Worker,Nepal,unknown,-2.0
EVER96201,EVER,1958,Summer,M,H-A Worker,Nepal,unknown,-10.0
EVER96303,EVER,1958,Autumn,M,H-A Worker,Nepal,unknown,5.0
EVER96303,EVER,1958,Autumn,M,H-A Worker,Nepal,unknown,-13.0
EVER96305,EVER,1958,Autumn,M,H-A Worker,Nepal,unknown,-2.0
EVER97111,EVER,1958,Spring,M,H-A Worker,Nepal,unknown,0.0
EVER97310,EVER,1958,Autumn,M,H-A Worker,Nepal,unknown,0.0
EVER97310,EVER,1958,Autumn,M,H-A Worker,Nepal,unknown,-5.0
EVER97310,EVER,1958,Autumn,M,H-A Worker,Nepal,unknown,-10.0
EVER98306,EVER,1959,Autumn,M,H-A Worker,Nepal,unknown,2.0
EVER98307,EVER,1959,Autumn,M,H-A Worker,Nepal,unknown,-11.0
EVER98307,EVER,1959,Autumn,M,H-A Worker,Nepal,unknown,-2.0
EVER99105,EVER,1959,Spring,M,H-A Worker,Nepal,unknown,-10.0
EVER99117,EVER,1959,Spring,M,H-A Worker,Nepal,unknown,-14.0
EVER99132,EVER,1959,Spring,M,H-A Worker,Nepal,unknown,-9.0
EVER99132,EVER,1959,Spring,M,H-A Worker,Nepal,unknown,1.0
EVER99302,EVER,1959,Autumn,M,H-A Worker,Nepal,unknown,-12.0
EVER00126,EVER,1960,Spring,M,H-A Worker,Nepal,unknown,-4.0
EVER00139,EVER,1960,Spring,M,H-A Worker,Nepal,unknown,-6.0
EVER00141,EVER,1960,Spring,M,H-A Worker,Nepal,unknown,-9.0
EVER00146,EVER,1960,Spring,M,H-A Worker,Nepal,unknown,-19.0
EVER00153,EVER,1960,Spring,M,H-A Worker,Nepal,unknown,-9.0
EVER00157,EVER,1960,Spring,M,Member,Italy,clerk,-6.0
EVER00157,EVER,1960,Spring,M,Member,Italy,unknown,4.0
EVER00304,EVER,1960,Autumn,M,H-A Worker,Nepal,unknown,-7.0
EVER82101,EVER,1960,Spring,M,Climber,USSR,mechanic,11.0
EVER84104,EVER,1960,Spring,M,Climber,UK,unknown,5.0
EVER84104,EVER,1960,Spring,M,Climber,UK,unknown,4.0
EVER84105,EVER,1960,Spring,M,Deputy Leader,UK,unknown,12.0
EVER84105,EVER,1960,Spring,M,Climber,UK,unknown,6.0
EVER94201,EVER,1960,Summer,M,H-A Worker,Nepal,unknown,10.0
EVER96110,EVER,1960,Spring,M,Radio Operator,India,itbp inspector/operator,7.0
EVER97302,EVER,1960,Autumn,M,H-A Worker,Nepal,unknown,0.0
EVER97311,EVER,1960,Autumn,M,H-A Worker,Nepal,unknown,-5.0
EVER98306,EVER,1960,Autumn,M,H-A Worker,Nepal,unknown,-8.0
EVER98306,EVER,1960,Autumn,M,H-A Worker,Nepal,unknown,-14.0
EVER93102,EVER,1962,Spring,M,Climber,China,unknown,-1.0
EVER92310,EVER,1964,Autumn,M,Climber,Italy,director-producer,6.0
EVER92401,EVER,1964,Winter,M,Climber,UK,director of company arranging extreme outdoor activities,6.0
EVER93115,EVER,1964,Spring,F,Climber,UK,nutritionist,7.0
EVER94113,EVER,1964,Spring,M,Climber,Guatemala,biologist,3.0
EVER95109,EVER,1964,Spring,F,BC Manager,USA,flight attendent,-5.0
EVER95301,EVER,1964,Autumn,M,Exp Doctor,India,physician,11.0
EVER96125,EVER,1964,Spring,M,Climber,Italy,worker steel fabricating plant,8.0
EVER79302,EVER,1965,Autumn,M,Climber,Japan,travel agency employee,11.0
EVER97103,EVER,1965,Spring,M,Exp Doctor,Indonesia,army head sergeant,8.0
EVER00120,EVER,1969,Spring,F,BC Manager,USA,gardner landscaper,1.0
EVER00128,EVER,1969,Spring,M,Climber,Japan,photographer,10.0
EVER88103,EVER,1969,Spring,F,Support,USA,medical student,7.0
EVER89315,EVER,1969,Autumn,M,Climber,Japan,unknown,10.0
EVER89315,EVER,1969,Autumn,M,Climber,Japan,unknown,8.0
EVER89315,EVER,1969,Autumn,M,Climber,Japan,unknown,4.0
EVER97102,EVER,1969,Spring,M,Climber,Russia,trader,-3.0
EVER99132,EVER,1969,Spring,M,Sirdar,Nepal,unknown,7.0
EVER00302,EVER,1970,Autumn,M,Climber,S Korea,businessman,6.0
EVER87301,EVER,1970,Autumn,M,Cameraman,Japan,unknown,11.0
EVER89203,EVER,1970,Summer,M,Climber,Spain,army sergeant,12.0
EVER89203,EVER,1970,Summer,M,Climber,Spain,army sergeant,11.0
EVER89203,EVER,1970,Summer,M,Climber,Spain,army sergeant,11.0
EVER89203,EVER,1970,Summer,M,Climber,Spain,army sergeant,9.0
EVER89301,EVER,1970,Autumn,M,Climber,Chile,attorney,3.0
EVER91304,EVER,1970,Autumn,M,H-A Worker,Nepal,unknown,10.0
EVER91403,EVER,1970,Winter,M,H-A Worker,Nepal,unknown,7.0
EVER92309,EVER,1970,Autumn,M,Climber,France,chemist,11.0
EVER00301,EVER,1971,Autumn,M,Climber,Slovenia,electrician,-7.0
EVER00301,EVER,1971,Autumn,M,Deputy Leader,Slovenia,journalist,4.0
EVER00301,EVER,1971,Autumn,M,Climber,Slovenia,journalist photographer,1.0
EVER00301,EVER,1971,Autumn,M,Exp Doctor,Slovenia,surgeon,0.0
EVER00301,EVER,1971,Autumn,M,Leader,Slovenia,ski instructor,9.0
EVER00301,EVER,1971,Autumn,M,Climber,Slovenia,student,-5.0
EVER00301,EVER,1971,Autumn,F,Journalist,Slovenia,journalist,-3.0
EVER00301,EVER,1971,Autumn,M,H-A Worker,Nepal,unknown,7.0
EVER00301,EVER,1971,Autumn,M,H-A Worker,Nepal,unknown,-7.0
EVER00302,EVER,1971,Autumn,M,Climber,S Korea,unknown,1.0
EVER00302,EVER,1971,Autumn,M,Climber,S Korea,student,-5.0
EVER00302,EVER,1971,Autumn,M,Climber,S Korea,motorcar engineer,1.0
EVER00302,EVER,1971,Autumn,M,Climber,S Korea,local korean alpine federation,0.0
EVER00302,EVER,1971,Autumn,M,Climber,S Korea,unknown,0.0
EVER00302,EVER,1971,Autumn,M,Climber,S Korea,student,-4.0
EVER00302,EVER,1971,Autumn,M,Climber,S Korea,climbing equipment store owner,5.0
EVER00302,EVER,1971,Autumn,M,Climber,S Korea,student,-5.0
EVER00302,EVER,1971,Autumn,M,Climbing Leader,S Korea,high school teacher,7.0
EVER00302,EVER,1971,Autumn,M,Climber,S Korea,student,-3.0
EVER00302,EVER,1971,Autumn,M,Climber,S Korea,owner of 2 buildings,6.0
EVER00302,EVER,1971,Autumn,M,Climber,S Korea,journalist,4.0
EVER00302,EVER,1971,Autumn,M,Leader,S Korea,building contractor,9.0
EVER00303,EVER,1971,Autumn,M,Climbing Leader,S Korea,hyundai office worker,8.0
EVER00303,EVER,1971,Autumn,M,Climber,S Korea,hyundai office worker,5.0
EVER00303,EVER,1971,Autumn,M,Climber,S Korea,hyundai office worker,3.0
EVER00303,EVER,1971,Autumn,M,Climber,S Korea,hyundai office worker,6.0
EVER00303,EVER,1971,Autumn,M,Climber,S Korea,hyundai office worker,2.0
EVER00303,EVER,1971,Autumn,M,Climber,S Korea,hyundai office worker,4.0
EVER00304,EVER,1971,Autumn,M,Climber,S Korea,university student,-4.0
EVER00304,EVER,1971,Autumn,M,Climber,S Korea,food shop owner,3.0
EVER00304,EVER,1971,Autumn,M,Leader,S Korea,auto-repair shop owner,10.0
EVER00304,EVER,1971,Autumn,M,Climber,S Korea,auto parts importer,3.0
EVER00304,EVER,1971,Autumn,M,Climber,S Korea,works in taxi company office,-3.0
EVER00304,EVER,1971,Autumn,M,Climber,S Korea,businessman,3.0
EVER00304,EVER,1971,Autumn,M,Climber,S Korea,computer programmer,9.0
EVER00304,EVER,1971,Autumn,M,Climber,S Korea,student,-3.0
EVER00304,EVER,1971,Autumn,M,Climber,S Korea,private investor,4.0
EVER00304,EVER,1971,Autumn,M,Climber,S Korea,student,-5.0
EVER00304,EVER,1971,Autumn,M,Climber,S Korea,student,-3.0
EVER00304,EVER,1971,Autumn,M,Climber,S Korea,construction company owner,7.0
EVER00112,EVER,1974,Spring,M,H-A Worker,Nepal,unknown,7.0
EVER00117,EVER,1974,Spring,M,H-A Worker,Nepal,unknown,-3.0
EVER00119,EVER,1974,Spring,M,BC Support,Australia,technical engineer,-1.0
EVER00131,EVER,1975,Spring,M,Climber/Cameraman,Spain,tv cameraman,-1.0
EVER00131,EVER,1975,Spring,M,Climber,Spain,artist,5.0
EVER00131,EVER,1975,Spring,F,Journalist,Spain,journalist on sports newspaper,2.0
EVER00131,EVER,1975,Spring,M,Journalist,Spain,journalist,12.0
EVER00131,EVER,1975,Spring,M,Climber/Cameraman,Spain,tv camera technician,-1.0
EVER00131,EVER,1975,Spring,M,Climber/Cameraman,Spain,tv sound technician,0.0
EVER00131,EVER,1975,Spring,M,Climber,Spain,firefighter,5.0
EVER00132,EVER,1975,Spring,F,Climber,Switzerland,teacher,6.0
EVER00132,EVER,1975,Spring,M,Climber,Switzerland,alpine guide,12.0
EVER00132,EVER,1975,Spring,F,Climber,Switzerland,office secretary,7.0
EVER00132,EVER,1975,Spring,M,BC Manager,Switzerland,product manager of climbing gear company,6.0
EVER00132,EVER,1975,Spring,F,Climber,Nepal,student of languages,5.0
EVER00135,EVER,1975,Spring,M,H-A Worker,Nepal,unknown,8.0
EVER00135,EVER,1975,Spring,M,H-A Worker,Nepal,unknown,-2.0
EVER00135,EVER,1975,Spring,M,H-A Worker,Nepal,unknown,1.0
EVER00136,EVER,1975,Spring,M,Deputy Leader,Russia,professional alpinist,11.0
EVER00136,EVER,1975,Spring,F,Climber,Russia,alpine guide,10.0
EVER00136,EVER,1975,Spring,M,Climber,Russia,school teacher,11.0
EVER00138,EVER,1975,Spring,M,Leader,UK,army major,8.0
EVER00138,EVER,1975,Spring,M,Exp Doctor,New Zealand,physician,7.0
EVER00138,EVER,1975,Spring,M,Climber,UK,business psychologist,11.0
EVER00138,EVER,1975,Spring,M,Climber,UK,high school teacher,8.0
EVER00138,EVER,1975,Spring,M,Climber,UK,police officer,10.0
EVER00138,EVER,1975,Spring,M,BC Manager,UK,unemployed formerly a pub manager,11.0
EVER00138,EVER,1975,Spring,M,BC Support,UK,information technology consultant,7.0
EVER00138,EVER,1975,Spring,M,BC Support,UK,builder,11.0
EVER00140,EVER,1975,Spring,M,Climber,UK,lecturer on arborculture,12.0
EVER00140,EVER,1975,Spring,M,Climber,UK,computer analyst,12.0
EVER00140,EVER,1975,Spring,M,Climber,Netherlands,cameraman,-1.0
EVER00140,EVER,1975,Spring,F,Climber,Netherlands,logistic consultant,3.0
EVER00140,EVER,1975,Spring,M,Climber,New Zealand,computer programmer,8.0
EVER00140,EVER,1975,Spring,M,Climber,Netherlands,business development,7.0
EVER00140,EVER,1975,Spring,M,Climber,UK,property developer,10.0
EVER00140,EVER,1975,Spring,M,Climber,Netherlands,architect,8.0
EVER00140,EVER,1975,Spring,M,Climber,UK,royal navy technician,12.0
EVER00140,EVER,1975,Spring,M,Climber,Australia,teacher,10.0
EVER00141,EVER,1975,Spring,M,Leader,Japan,student of international relations,2.0
EVER00142,EVER,1975,Spring,M,Climber,Russia,president of armavir mountaineers club,3.0
EVER00142,EVER,1975,Spring,M,Exp Doctor,Russia,physician,7.0
EVER00142,EVER,1975,Spring,M,Climber,Russia,alpine guide instructor,12.0
EVER00143,EVER,1975,Spring,M,H-A Worker,Nepal,unknown,-1.0
EVER00144,EVER,1975,Spring,M,Leader,China,staff member of china-tibet mountaineering association,7.0
EVER00145,EVER,1975,Spring,M,Climber,China,unknown,11.0
EVER00145,EVER,1975,Spring,M,Climber,China,beijing university student,-2.0
EVER00145,EVER,1975,Spring,M,Climber,China,beijing university student,-1.0
EVER00147,EVER,1975,Spring,M,Leader,Denmark,engineer,11.0
EVER00147,EVER,1975,Spring,M,Climber,Denmark,electrical technician,3.0
EVER00148,EVER,1975,Spring,M,Deputy Leader,Spain,tourism entrepreneur,10.0
EVER00148,EVER,1975,Spring,F,Climber,Spain,high school sports teacher,12.0
EVER00149,EVER,1975,Spring,M,Climber,Netherlands,philosophy student,-2.0
EVER00149,EVER,1975,Spring,M,Climber,Netherlands,student,4.0
EVER00149,EVER,1975,Spring,M,BC Manager,Netherlands,telecom services salesman,6.0
EVER00149,EVER,1975,Spring,M,Climber,Netherlands,teacher,8.0
EVER00149,EVER,1975,Spring,M,Climber,Netherlands,weekly news magazine editor,11.0
EVER00149,EVER,1975,Spring,M,Deputy Leader,Netherlands,management consultant,12.0
EVER00149,EVER,1975,Spring,M,Exp Doctor,Netherlands,physician,7.0
EVER00151,EVER,1975,Spring,M,Leader,Austria,physiotherapist,10.0
EVER00152,EVER,1975,Spring,F,Leader,Andorra,hostel owner ski instructor,12.0
EVER00152,EVER,1975,Spring,M,Climber,Andorra,ski resort manager,11.0
EVER00152,EVER,1975,Spring,M,Climber,Andorra,senior banker,11.0
EVER00154,EVER,1975,Spring,M,Climber,Spain,mechanic,6.0
EVER00154,EVER,1975,Spring,M,Climber,Spain,journalist,3.0
EVER00154,EVER,1975,Spring,M,Climber,Spain,teacher,8.0
EVER00154,EVER,1975,Spring,M,Leader,Spain,alpine instructor lecturer guide,8.0
EVER00154,EVER,1975,Spring,M,Climber,Spain,chemical engineer,11.0
EVER00154,EVER,1975,Spring,M,Climber,Spain,firefighter,5.0
EVER00155,EVER,1975,Spring,M,Leader,Spain,mechanic,9.0
EVER00155,EVER,1975,Spring,M,Climber,Spain,marketing manager,10.0
EVER00155,EVER,1975,Spring,M,Climber,Argentina,alpine guide,4.0
EVER00155,EVER,1975,Spring,M,Climber,Spain,alpine guide,6.0
EVER00155,EVER,1975,Spring,F,Climber,Spain,engineer,2.0
EVER00155,EVER,1975,Spring,M,H-A Worker,Nepal,unknown,1.0
EVER00101,EVER,1976,Spring,M,Deputy Leader,UK,alpine guide,11.0
EVER00101,EVER,1976,Spring,M,Climber,USA,investor,12.0
EVER00101,EVER,1976,Spring,M,H-A Worker,Nepal,unknown,7.0
EVER00102,EVER,1976,Spring,M,Leader,Italy,alpinist,9.0
EVER00102,EVER,1976,Spring,M,Climber,Kazakhstan,underofficer of kazakhstan military sports club,3.0
EVER00104,EVER,1976,Spring,M,Leader,UK,executive of expedition-organizing company,10.0
EVER00104,EVER,1976,Spring,M,Climber,UK,computer/communications engineer,12.0
EVER00104,EVER,1976,Spring,F,BC Manager,UK,computer company director,10.0
EVER00104,EVER,1976,Spring,F,Climber,UK,ski instructor,3.0
EVER00104,EVER,1976,Spring,F,Climber,UK,nurse,6.0
EVER00104,EVER,1976,Spring,M,Climber,UK,director of outdoor clothing and equipment,5.0
EVER00104,EVER,1976,Spring,M,H-A Worker,Nepal,unknown,12.0
EVER00104,EVER,1976,Spring,M,H-A Worker,Nepal,unknown,3.0
EVER00105,EVER,1976,Spring,M,Climber,Spain,mechanical engineer,5.0
EVER00105,EVER,1976,Spring,M,Leader/Exp Doctor,Spain,construction company manager,11.0
EVER00105,EVER,1976,Spring,M,Climber,Spain,veterinarian manager of construction company,7.0
EVER00105,EVER,1976,Spring,M,Climber,Spain,firefighter,11.0
EVER00106,EVER,1976,Spring,M,Climber,Spain,university teacher,10.0
EVER00106,EVER,1976,Spring,M,Climber,Spain,alpine guide,9.0
EVER00106,EVER,1976,Spring,M,Climber,Spain,university teacher,12.0
EVER00106,EVER,1976,Spring,M,Climber,Spain,firefighter,6.0
EVER00106,EVER,1976,Spring,M,H-A Worker,Nepal,unknown,2.0
EVER00106,EVER,1976,Spring,M,H-A Worker,Nepal,unknown,2.0
EVER00107,EVER,1976,Spring,M,Climber,Denmark,high school science teacher,11.0
EVER00107,EVER,1976,Spring,M,Climber,Denmark,alpine equipment sales assistant,3.0
EVER00107,EVER,1976,Spring,M,Climber,Denmark,student alpine guide,2.0
EVER00107,EVER,1976,Spring,M,H-A Worker,Nepal,unknown,9.0
EVER00107,EVER,1976,Spring,M,H-A Worker,Nepal,unknown,11.0
EVER00109,EVER,1976,Spring,M,Climber,Spain,alpine guide,8.0
EVER00109,EVER,1976,Spring,M,BC Manager,Spain,physician,8.0
EVER00109,EVER,1976,Spring,M,Leader,Spain,physician,12.0
EVER00109,EVER,1976,Spring,M,Climber,Spain,physiotherapist,8.0
EVER00109,EVER,1976,Spring,M,Climber,Spain,electrical technician,8.0
EVER00110,EVER,1976,Spring,M,H-A Worker,Nepal,unknown,3.0
EVER00111,EVER,1976,Spring,M,Climber,Canada,medical student,2.0
EVER00111,EVER,1976,Spring,M,H-A Worker,Nepal,unknown,9.0
EVER00111,EVER,1976,Spring,M,H-A Worker,Nepal,unknown,8.0
EVER00111,EVER,1976,Spring,M,H-A Worker,Nepal,unknown,6.0
EVER00112,EVER,1976,Spring,M,Leader,Nepal,alpine guide climber,11.0
EVER00113,EVER,1976,Spring,M,Sirdar,Nepal,trekking guide assistant alpine instructor,4.0
EVER00113,EVER,1976,Spring,M,H-A Worker,Nepal,trekking guide alpinist,-4.0
EVER00113,EVER,1976,Spring,M,Climber,Nepal,schoolboy,-9.0
EVER00113,EVER,1976,Spring,M,Climber,Nepal,trekking guide alpinist,-1.0
EVER00114,EVER,1976,Spring,F,BC Manager,USA,ski patroller alpine guide,1.0
EVER00114,EVER,1976,Spring,M,BC Manager,USA,outdoor equipment store manager,6.0
EVER00114,EVER,1976,Spring,M,Climber,USA,alpine guide,8.0
EVER00114,EVER,1976,Spring,M,BC Manager,USA,recreational equipment sales representative,-1.0
EVER00114,EVER,1976,Spring,F,Film Team,USA,producer,9.0
EVER00114,EVER,1976,Spring,M,H-A Worker,Nepal,unknown,5.0
EVER00114,EVER,1976,Spring,M,H-A Worker,Nepal,unknown,-1.0
EVER00114,EVER,1976,Spring,M,H-A Worker,Nepal,unknown,3.0
EVER00114,EVER,1976,Spring,M,H-A Worker,Nepal,unknown,11.0
EVER00114,EVER,1976,Spring,M,H-A Worker,Nepal,unknown,3.0
EVER00114,EVER,1976,Spring,M,H-A Worker,Nepal,unknown,5.0
EVER00115,EVER,1976,Spring,F,Leader,USA,owns business organizing expedition running climbing school,9.0
EVER00115,EVER,1976,Spring,M,H-A Worker,Nepal,unknown,11.0
EVER00115,EVER,1976,Spring,M,H-A Worker,Nepal,unknown,9.0
EVER00115,EVER,1976,Spring,M,H-A Worker,Nepal,unknown,11.0
EVER00115,EVER,1976,Spring,M,H-A Worker,Nepal,unknown,0.0
EVER00115,EVER,1976,Spring,M,H-A Worker,Nepal,unknown,3.0
EVER00116,EVER,1976,Spring,F,Leader,Nepal,helper in trekking groups,3.0
EVER00116,EVER,1976,Spring,M,H-A Worker,Nepal,unknown,9.0
EVER00116,EVER,1976,Spring,M,H-A Worker,Nepal,unknown,8.0
EVER00117,EVER,1976,Spring,M,Climber,Canada,manager,8.0
EVER00117,EVER,1976,Spring,M,Climber,Canada,scientific researcher,11.0
EVER00117,EVER,1976,Spring,F,Exp Doctor,Canada,physician,8.0
EVER00117,EVER,1976,Spring,M,Climber,Canada,photographer,11.0
EVER00117,EVER,1976,Spring,M,H-A Worker,Nepal,unknown,-1.0
EVER00117,EVER,1976,Spring,M,H-A Worker,Nepal,unknown,11.0
EVER00117,EVER,1976,Spring,M,H-A Worker,Nepal,unknown,-1.0
EVER00117,EVER,1976,Spring,M,H-A Worker,Nepal,unknown,12.0
EVER00117,EVER,1976,Spring,M,H-A Worker,Nepal,unknown,6.0
EVER00118,EVER,1976,Spring,M,Climber,Canada,alpinist poster salesman,4.0
EVER00118,EVER,1976,Spring,M,Climber,Canada,builds climbing walls salesman of prints bridge inspector,2.0
EVER00119,EVER,1976,Spring,M,Climber,USA,film-maker,10.0
EVER00119,EVER,1976,Spring,F,BC Support,Australia,field assistant,2.0
EVER00119,EVER,1976,Spring,M,H-A Worker,Nepal,unknown,6.0
EVER00119,EVER,1976,Spring,M,H-A Worker,Nepal,unknown,4.0
EVER00120,EVER,1976,Spring,M,Climber,Yugoslavia,unknown,7.0
EVER00120,EVER,1976,Spring,M,Climber,USA,alpine guide,12.0
EVER00120,EVER,1976,Spring,M,Climber,USA,park ranger,2.0
EVER00120,EVER,1976,Spring,M,Climber,Canada,physician,10.0
EVER00120,EVER,1976,Spring,F,Climber,USA,teacher,4.0
EVER00120,EVER,1976,Spring,M,H-A Worker,Nepal,unknown,7.0
EVER00121,EVER,1976,Spring,M,Climber,S Korea,unemployed formerly on staff of climbing-equipment company,6.0
EVER00121,EVER,1976,Spring,M,Climber,S Korea,student,4.0
EVER00121,EVER,1976,Spring,M,Climbing Leader,S Korea,electrical engineer,10.0
EVER00121,EVER,1976,Spring,M,Climber,S Korea,student,2.0
EVER00121,EVER,1976,Spring,M,Climber,S Korea,newspaper reporter,9.0
EVER00123,EVER,1976,Spring,M,H-A Worker,Nepal,unknown,1.0
EVER00124,EVER,1976,Spring,M,Member,Mexico,computer communications specialist in govt,2.0
EVER00126,EVER,1976,Spring,M,Leader,New Zealand,alpine guide,7.0
EVER00128,EVER,1976,Spring,M,Climber,Japan,economics student,0.0
EVER00128,EVER,1976,Spring,M,Climber,Japan,alpine guide,11.0
EVER00128,EVER,1976,Spring,M,Climber,Japan,law student,-2.0
EVER00128,EVER,1976,Spring,M,Climber,Japan,gardener,4.0
EVER00128,EVER,1976,Spring,M,Climber,Australia,student of japanese,10.0
EVER00128,EVER,1976,Spring,M,Exp Doctor,Japan,physician,3.0
EVER00128,EVER,1976,Spring,M,H-A Worker,Nepal,unknown,6.0
EVER00128,EVER,1976,Spring,M,H-A Worker,Nepal,unknown,4.0
EVER00128,EVER,1976,Spring,M,H-A Worker,Nepal,unknown,12.0
EVER00128,EVER,1976,Spring,M,H-A Worker,Nepal,unknown,8.0
EVER00128,EVER,1976,Spring,M,H-A Worker,Nepal,unknown,-3.0
EVER00128,EVER,1976,Spring,M,H-A Worker,Nepal,unknown,11.0
EVER00129,EVER,1976,Spring,M,Climber,Japan,sports shop consultant,10.0
EVER00129,EVER,1976,Spring,F,Climber,Japan,restaurant waitress,11.0
EVER00129,EVER,1976,Spring,M,H-A Worker,Nepal,unknown,5.0
EVER00129,EVER,1976,Spring,M,H-A Worker,Nepal,unknown,4.0
EVER00133,EVER,1976,Spring,M,Climber,Mexico,business manager,9.0
EVER00133,EVER,1976,Spring,M,Climber/Guide,USA,alpine guide,12.0
EVER00134,EVER,1976,Spring,F,BC Manager,Canada,teacher of problem children,6.0
EVER00134,EVER,1976,Spring,M,Leader,Canada,physician,8.0
EVER00134,EVER,1976,Spring,M,Climber,Canada,outdoor guide,6.0
EVER00135,EVER,1976,Spring,M,Exp Doctor,Japan,physician,3.0
EVER00135,EVER,1976,Spring,M,H-A Worker,Nepal,unknown,-1.0
EVER00135,EVER,1976,Spring,M,H-A Worker,Nepal,unknown,0.0
EVER00156,EVER,1976,Spring,M,Leader,Germany,high altitude research scientist,11.0
EVER00156,EVER,1976,Spring,M,Climber,Austria,alpine guide,10.0
EVER21101,EVER,1979,Spring,M,Climber,UK,unknown,114.0
EVER21101,EVER,1979,Spring,M,Climber,UK,schoolmaster at charterhouse,93.0
EVER21101,EVER,1979,Spring,M,Climber,Canada,surveyor,89.0
EVER21101,EVER,1979,Spring,M,Climber,UK,consulor service,92.0
EVER21101,EVER,1979,Spring,M,Surveyor,UK,surveyor,97.0
